index_id,id,semantic,label,semantic_id
8279,ENSEMBL:ENSSSCG00000007203,gene,CSNK2A1,4
8280,dictyBase:DDB_G0290833,gene,rabK1,4
8281,MP:0010602,phenotype,abnormal pulmonary valve cusp morphology,8
8282,Xenbase:XB-GENE-6257751,gene,nup58,4
8283,ENSEMBL:ENSFCAG00000003280,gene,ENSEMBL:ENSFCAG00000003280,4
8284,ENSEMBL:ENSMMUG00000029174,gene,ENSEMBL:ENSMMUG00000029174,4
8285,dictyBase:DDB_G0267400,gene,hspD,4
8286,HGNC:3999,gene,FTL,4
8287,ENSEMBL:ENSOANG00000008888,gene,ENSEMBL:ENSOANG00000008888,4
8288,MP:0005466,phenotype,abnormal T-helper 2 physiology,8
8289,MP:0010307,phenotype,abnormal tumor latency,8
8290,FlyBase:FBgn0026206,gene,mei-P26,4
8291,WormBase:WBGene00015471,gene,lmp-2,4
8292,ENSEMBL:ENSPTRG00000007326,gene,ENSEMBL:ENSPTRG00000007326,4
8293,ENSEMBL:ENSMODG00000012747,gene,ENSEMBL:ENSMODG00000012747,4
8294,FlyBase:FBgn0000108,gene,Appl,4
8295,MP:0008170,phenotype,decreased B-1b cell number,8
8296,MP:0000627,phenotype,abnormal mammary gland morphology,8
8297,ENSEMBL:ENSACAG00000024528,gene,ENSEMBL:ENSACAG00000024528,4
8298,ENSEMBL:ENSACAG00000028866,gene,ENSEMBL:ENSACAG00000028866,4
8299,WBPhenotype:0001141,phenotype,nucleus reforms cell division remnant early emb,8
8300,MP:0003076,phenotype,increased susceptibility to ischemic brain injury,8
8301,ZP:0016367,phenotype,"synapse assembly process quality, abnormal",8
8302,ENSEMBL:ENSBTAG00000009985,gene,ENSEMBL:ENSBTAG00000009985,4
8303,ENSEMBL:ENSPTRG00000050826,gene,ENSEMBL:ENSPTRG00000050826,4
8304,ZFIN:ZDB-GENE-081104-387,gene,huwe1,4
8305,ZP:0004375,phenotype,"pharyngeal arch cartilage morphology, abnormal",8
8306,ENSEMBL:ENSOANG00000012164,gene,ENSEMBL:ENSOANG00000012164,4
8307,dictyBase:DDB_G0281569,gene,tor,4
8308,ENSEMBL:ENSPTRG00000011444,gene,ENSEMBL:ENSPTRG00000011444,4
8309,MONARCH:APO_0000226APO_0000002,phenotype,subcellular morphology:abnormal,8
8310,FBcv:0000384,phenotype,abnormal aging,8
8311,HP:0000733,phenotype,Stereotypy,8
8312,HP:0001357,phenotype,Plagiocephaly,8
8313,ENSEMBL:ENSMODG00000009994,gene,ENSEMBL:ENSMODG00000009994,4
8314,ENSEMBL:ENSRNOG00000046657,gene,M0R497,4
8315,ZFIN:ZDB-GENE-030131-537,gene,ctsa,4
8316,ZP:0011360,phenotype,"retinal ganglion cell occurrence collateral sprouting in absence of injury, abnormal",8
8317,ZP:0003227,phenotype,"axon forebrain decreased size, abnormal",8
8318,ENSEMBL:ENSPTRG00000002572,gene,ENSEMBL:ENSPTRG00000002572,4
8319,MP:0010322,phenotype,increased cutaneous melanoma incidence,8
8320,WBPhenotype:0002287,phenotype,tail movement variant,8
8321,ZP:0008448,phenotype,"sodium:potassium-exchanging ATPase complex hair cell mislocalised, abnormal",8
8322,MP:0006097,phenotype,abnormal cerebellar lobule formation,8
8323,WBPhenotype:0000520,phenotype,morphology phenotype,8
8324,dictyBase:DDB_G0285105,gene,psmD13,4
8325,ENSEMBL:ENSMODG00000018204,gene,ENSEMBL:ENSMODG00000018204,4
8326,MP:0020394,phenotype,decreased neuronal precursor proliferation,8
8327,HGNC:11998,gene,TP53,4
8328,MP:0009642,phenotype,abnormal blood homeostasis,8
8329,MP:0009264,phenotype,failure of eyelid fusion,8
8330,FlyBase:FBgn0004066,gene,Prosalpha4,4
8331,ZP:0016446,phenotype,"response to oxidative stress process quality, abnormal",8
8332,HGNC:9852,gene,IPO7,4
8333,ENSEMBL:ENSECAG00000024936,gene,ENSEMBL:ENSECAG00000024936,4
8334,ENSEMBL:ENSBTAG00000000919,gene,ENSEMBL:ENSBTAG00000000919,4
8335,EFO:0008579,phenotype,risk-taking behaviour,8
8336,ENSEMBL:ENSMODG00000001936,gene,ENSEMBL:ENSMODG00000001936,4
8337,WBPhenotype:0000050,phenotype,embryonic lethal,8
8338,ENSEMBL:ENSFCAG00000001289,gene,ENSEMBL:ENSFCAG00000001289,4
8339,ENSEMBL:ENSOANG00000049851,gene,ENSEMBL:ENSOANG00000049851,4
8340,ENSEMBL:ENSOANG00000007850,gene,ENSEMBL:ENSOANG00000007850,4
8341,ENSEMBL:ENSBTAG00000039851,gene,ENSEMBL:ENSBTAG00000039851,4
8342,HGNC:129,gene,ACTA1,4
8343,ENSEMBL:ENSECAG00000013395,gene,ENSEMBL:ENSECAG00000013395,4
8344,HP:0003307,phenotype,Hyperlordosis,8
8345,MP:0003786,phenotype,premature aging,8
8346,ENSEMBL:ENSACAG00000009987,gene,ENSEMBL:ENSACAG00000009987,4
8347,WormBase:WBGene00017830,gene,rpb-8,4
8348,HP:0040078,phenotype,Axonal degeneration,8
8349,ZP:0003228,phenotype,"axon forebrain disorganized, abnormal",8
8350,Xenbase:XB-GENE-973592,gene,cops7b,4
8351,ZP:0017665,phenotype,"blood plasma heart fatty, abnormal",8
8352,PomBase:SPAC29A4.05,gene,cam2,4
8353,MONARCH:APO_0000143APO_0000002,phenotype,chromosome/plasmid maintenance:abnormal,8
8354,Xenbase:XB-GENE-969277,gene,bag3,4
8355,MGI:1858202,gene,Rab11a,4
8356,ENSEMBL:ENSXETG00000009076,gene,kit,4
8357,dictyBase:DDB_G0276019,gene,gefY,4
8358,MP:0011699,phenotype,abnormal brown adipose tissue thermogenesis,8
8359,dictyBase:DDB_G0278105,gene,DDB0204424,4
8360,ENSEMBL:ENSMODG00000007594,gene,ENSEMBL:ENSMODG00000007594,4
8361,ZP:0000412,phenotype,"cranial nerve II aplastic, abnormal",8
8362,RGD:619740,gene,Rab9a,4
8363,ENSEMBL:ENSFCAG00000011869,gene,ENSEMBL:ENSFCAG00000011869,4
8364,RGD:621889,gene,Ddb1,4
8365,MONARCH:APO_0000149APO_0000002,phenotype,protein/peptide accumulation:abnormal,8
8366,MP:0008917,phenotype,abnormal oligodendrocyte physiology,8
8367,HP:0000267,phenotype,Cranial asymmetry,8
8368,WormBase:WBGene00016110,gene,npr-11,4
8369,ENSEMBL:ENSCAFG00000014592,gene,NBR1,4
8370,MONARCH:APO_0000271APO_0000003,phenotype,RNA modification:decreased,8
8371,ENSEMBL:ENSCAFG00000041690,gene,ENSEMBL:ENSCAFG00000041690,4
8372,ZP:0003232,phenotype,"pericardial cavity edematous, abnormal",8
8373,WBPhenotype:0000405,phenotype,giant oocytes,8
8374,ZP:0008033,phenotype,"myofibril skeletal muscle morphology, abnormal",8
8375,dictyBase:DDB_G0271122,gene,ufd1,4
8376,MGI:5432192,genotype,Tg(YAC128)55Hay [FVB/N-Tg(YAC128)55Hay],6
8377,SGD:S000001337,gene,RPN2,4
8378,MP:0001698,phenotype,decreased embryo size,8
8379,WBPhenotype:0002324,phenotype,backward point velocity decreased,8
8380,PomBase:SPBP8B7.24c,gene,atg8,4
8381,WBPhenotype:0001930,phenotype,muscle arm development defective,8
8382,RGD:3738,gene,Sp1,4
8383,ENSEMBL:ENSSSCG00000012328,gene,ENSEMBL:ENSSSCG00000012328,4
8384,RGD:1306104,gene,Commd4,4
8385,ENSEMBL:ENSFCAG00000019287,gene,ENSEMBL:ENSFCAG00000019287,4
8386,SGD:S000005335,gene,POP2,4
8387,ENSEMBL:ENSOANG00000004987,gene,ENSEMBL:ENSOANG00000004987,4
8388,ZP:0002311,phenotype,"head necrotic, abnormal",8
8389,ENSEMBL:ENSPTRG00000024276,gene,ENSEMBL:ENSPTRG00000024276,4
8390,MP:0000423,phenotype,delayed hair regrowth,8
8391,MP:0013735,phenotype,squamous metaplasia of urethral gland,8
8392,WBPhenotype:0000412,phenotype,octanol chemotaxis defective,8
8393,HGNC:12468,gene,UBC,4
8394,ENSEMBL:ENSMODG00000025517,gene,ENSEMBL:ENSMODG00000025517,4
8395,RGD:621179,gene,Rpl13,4
8396,Coriell:GM05622,biological artifact,NIGMS-GM05622,0
8397,ENSEMBL:ENSRNOG00000034150,gene,M0RCS3,4
8398,ENSEMBL:ENSMMUG00000015455,gene,ENSEMBL:ENSMMUG00000015455,4
8399,ZFIN:ZDB-GENE-030131-3238,gene,pabpc1a,4
8400,ENSEMBL:ENSMMUG00000009277,gene,ENSEMBL:ENSMMUG00000009277,4
8401,HP:0001634,phenotype,Mitral valve prolapse,8
8402,MP:0008044,phenotype,increased NK cell number,8
8403,ENSEMBL:ENSPTRG00000048790,gene,ENSEMBL:ENSPTRG00000048790,4
8404,ENSEMBL:ENSMMUG00000007972,gene,ENSEMBL:ENSMMUG00000007972,4
8405,dictyBase:DDB_G0285449,gene,DDB0186499,4
8406,dictyBase:DDB_G0287733,gene,syn7A,4
8407,WBPhenotype:0000045,phenotype,developmental delay postembryonic,8
8408,ZP:0006045,phenotype,"heart contraction decreased frequency, abnormal",8
8409,HP:0009129,phenotype,Upper limb amyotrophy,8
8410,ZP:0003114,phenotype,"Kupffer's vesicle morphology, abnormal",8
8411,HP:0003254,phenotype,Abnormality of DNA repair,8
8412,ZP:0106949,phenotype,"response to drug process quality, abnormal",8
8413,MP:0030003,phenotype,hippocampus atrophy,8
8414,P05129,gene product,Protein kinase C gamma type,5
8415,ZP:0012599,phenotype,"behavior process quality, abnormal",8
8416,MGI:1345181,gene,Pacsin1,4
8417,MP:0009400,phenotype,decreased skeletal muscle fiber size,8
8418,dictyBase:DDB_G0290829,gene,rabM,4
8419,HP:0001257,phenotype,Spasticity,8
8420,HGNC:9554,gene,PSMD1,4
8421,HGNC:30796,gene,STRAP,4
8422,HP:0000233,phenotype,Thin vermilion border,8
8423,MONARCH:APO_0000110APO_0000117,phenotype,competitive fitness:normal,8
8424,WBPhenotype:0001907,phenotype,dorsal intercalation defective,8
8425,WormBase:WBGene00004813,gene,skr-7,4
8426,ENSEMBL:ENSACAG00000009891,gene,ENSEMBL:ENSACAG00000009891,4
8427,ENSEMBL:ENSECAG00000015611,gene,ENSEMBL:ENSECAG00000015611,4
8428,HP:0012727,phenotype,Thoracic aortic aneurysm,8
8429,ZP:0003720,phenotype,"axon motor neuron branched, abnormal",8
8430,FlyBase:FBgn0024509,gene,Sec13,4
8431,ZP:0008391,phenotype,"heart decreased object quality, abnormal",8
8432,RGD:61306,gene,Hspb1,4
8433,dictyBase:DDB_G0277851,gene,dymB,4
8434,WormBase:WBGene00019862,gene,nrde-3,4
8435,PomBase:SPAC57A7.04c,gene,pabp,4
8436,ENSEMBL:ENSACAG00000007003,gene,ENSEMBL:ENSACAG00000007003,4
8437,RGD:2401,gene,Crebbp,4
8438,ENSEMBL:ENSFCAG00000005047,gene,ENSEMBL:ENSFCAG00000005047,4
8439,WBPhenotype:0001748,phenotype,pharynx unattached,8
8440,ZP:0001660,phenotype,"axon extension process quality, abnormal",8
8441,ZP:0004161,phenotype,"nervous system apoptotic, abnormal",8
8442,ENSEMBL:ENSECAG00000014412,gene,ENSEMBL:ENSECAG00000014412,4
8443,WBPhenotype:0004004,phenotype,male response to contact defective,8
8444,Xenbase:XB-GENE-1005352,gene,gatd1,4
8445,dictyBase:DDB_G0270688,gene,mpl2,4
8446,ZP:0000095,phenotype,"whole organism lethal (sensu genetics), abnormal",8
8447,P23443,gene product,Ribosomal protein S6 kinase beta-1,5
8448,WormBase:WBGene00022465,gene,ift-20,4
8449,ENSEMBL:ENSMMUG00000002668,gene,ENSEMBL:ENSMMUG00000002668,4
8450,ENSEMBL:ENSECAG00000004617,gene,ENSEMBL:ENSECAG00000004617,4
8451,HGNC:938,gene,BAG2,4
8452,HGNC:9282,gene,PPP1CB,4
8453,MP:0004263,phenotype,abnormal limb posture,8
8454,HP:0002553,phenotype,Highly arched eyebrow,8
8455,FBcv:0000425,phenotype,increased cell death,8
8456,ZP:0003652,phenotype,"polysome whole organism decreased amount, abnormal",8
8457,ZP:0137432,phenotype,"optic cup unfused from optic cup, abnormal",8
8458,ENSEMBL:ENSSSCG00000028340,gene,ENSEMBL:ENSSSCG00000028340,4
8459,MGI:1920188,gene,Hspb11,4
8460,EFO:0004533,phenotype,alkaline phosphatase measurement,8
8461,ENSEMBL:ENSACAG00000029354,gene,ENSEMBL:ENSACAG00000029354,4
8462,ZP:0000821,phenotype,"pharyngeal arch 1 decreased size, abnormal",8
8463,ENSEMBL:ENSBTAG00000018207,gene,ENSEMBL:ENSBTAG00000018207,4
8464,ENSEMBL:ENSOANG00000008921,gene,ENSEMBL:ENSOANG00000008921,4
8465,ZFIN:ZDB-GENE-100922-238,gene,virma,4
8466,ENSEMBL:ENSSSCG00000027718,gene,HAUS3,4
8467,P46663,gene product,B1 bradykinin receptor,5
8468,WBPhenotype:0000464,phenotype,oxygen response variant,8
8469,ENSEMBL:ENSECAG00000007134,gene,ENSEMBL:ENSECAG00000007134,4
8470,HP:0002751,phenotype,Kyphoscoliosis,8
8471,MP:0004016,phenotype,decreased bone mass,8
8472,ENSEMBL:ENSMMUG00000022768,gene,ENSEMBL:ENSMMUG00000022768,4
8473,FlyBase:FBgn0001216,gene,Hsc70-1,4
8474,HP:0002017,phenotype,Nausea and vomiting,8
8475,WormBase:WBGene00004415,gene,rpl-4,4
8476,ENSEMBL:ENSSSCG00000012822,gene,ENSEMBL:ENSSSCG00000012822,4
8477,HGNC:6868,gene,MAP6,4
8478,ENSEMBL:ENSMODG00000009242,gene,ENSEMBL:ENSMODG00000009242,4
8479,WormBase:WBGene00009342,gene,fasn-1,4
8480,ZP:0015598,phenotype,"liver low brightness, abnormal",8
8481,HP:0011851,phenotype,Hemopericardium,8
8482,ENSEMBL:ENSGALG00000010976,gene,ENSEMBL:ENSGALG00000010976,4
8483,ENSEMBL:ENSGALG00000005894,gene,USP8,4
8484,ENSEMBL:ENSFCAG00000015145,gene,ENSEMBL:ENSFCAG00000015145,4
8485,MGI:1346859,gene,Mapk3,4
8486,ENSEMBL:ENSECAG00000010011,gene,ENSEMBL:ENSECAG00000010011,4
8487,MP:0001195,phenotype,flaky skin,8
8488,HP:0000114,phenotype,Proximal tubulopathy,8
8489,MP:0008594,phenotype,decreased circulating interleukin-10 level,8
8490,HGNC:9187,gene,POLR2A,4
8491,ENSEMBL:ENSFCAG00000009998,gene,ENSEMBL:ENSFCAG00000009998,4
8492,MONARCH:APO_0000148APO_0000004,phenotype,cold sensitivity:increased,8
8493,ENSEMBL:ENSECAG00000014842,gene,ENSEMBL:ENSECAG00000014842,4
8494,ENSEMBL:ENSBTAG00000020309,gene,ENSEMBL:ENSBTAG00000020309,4
8495,ENSEMBL:ENSSSCG00000032242,gene,HMGA1,4
8496,ZP:0000398,phenotype,"whole organism necrotic, abnormal",8
8497,PomBase:SPAC19D5.04,gene,ptr1,4
8498,ENSEMBL:ENSMODG00000005254,gene,ENSEMBL:ENSMODG00000005254,4
8499,FBcv:0002008,phenotype,lethal - all die during second instar larval stage,8
8500,WormBase:WBGene00020287,gene,lsy-13,4
8501,MP:0001400,phenotype,hyperresponsive,8
8502,ENSEMBL:ENSMODG00000008764,gene,ENSEMBL:ENSMODG00000008764,4
8503,HP:0011947,phenotype,Respiratory tract infection,8
8504,2561,drug,tamoxifen,3
8505,2832,drug,thiamine,3
8506,ENSEMBL:ENSCAFG00000004867,gene,MBD4,4
8507,ENSEMBL:ENSECAG00000007845,gene,ENSEMBL:ENSECAG00000007845,4
8508,ZFIN:ZDB-GENE-030131-6959,gene,rapgef2,4
8509,ZFIN:ZDB-GENE-030131-9372,gene,ubac1,4
8510,HP:0002187,phenotype,"Intellectual disability, profound",8
8511,ENSEMBL:ENSSSCG00000023719,gene,ENSEMBL:ENSSSCG00000023719,4
8512,MGI:97314,gene,Nefm,4
8513,ZFIN:ZDB-GENE-040924-8,gene,npy2r,4
8514,ENSEMBL:ENSMODG00000015064,gene,ENSEMBL:ENSMODG00000015064,4
8515,ENSEMBL:ENSGALG00000005807,gene,ENSEMBL:ENSGALG00000005807,4
8516,HP:0001700,phenotype,Myocardial necrosis,8
8517,ENSEMBL:ENSCAFG00000016418,gene,EIF3B,4
8518,ZFIN:ZDB-GENE-100917-2,gene,plecb,4
8519,MONARCH:APO_0000106APO_0000002,phenotype,vegetative growth:abnormal,8
8520,MP:0005343,phenotype,increased circulating aspartate transaminase level,8
8521,dictyBase:DDB_G0283425,gene,DDB0185513,4
8522,ENSEMBL:ENSGALG00000008294,gene,ITPR1,4
8523,ENSEMBL:ENSACAG00000001712,gene,ENSEMBL:ENSACAG00000001712,4
8524,ENSEMBL:ENSECAG00000009936,gene,ENSEMBL:ENSECAG00000009936,4
8525,MONARCH:APO_0000037APO_0000003,phenotype,pheromone sensitivity:decreased,8
8526,HP:0002169,phenotype,Clonus,8
8527,MP:0005134,phenotype,decreased thyroid-stimulating hormone level,8
8528,MGI:1277959,gene,Dlg4,4
8529,ZP:0000547,phenotype,"definitive hemopoiesis disrupted, abnormal",8
8530,HP:0012005,phenotype,Deja vu aura,8
8531,ENSEMBL:ENSCAFG00000007532,gene,ENSEMBL:ENSCAFG00000007532,4
8532,ENSEMBL:ENSOANG00000013418,gene,ENSEMBL:ENSOANG00000013418,4
8533,ENSEMBL:ENSMODG00000042391,gene,ENSEMBL:ENSMODG00000042391,4
8534,ENSEMBL:ENSGALG00000043908,gene,ENSEMBL:ENSGALG00000043908,4
8535,MP:0009347,phenotype,increased trabecular bone thickness,8
8536,MP:0010249,phenotype,lactation failure,8
8537,ENSEMBL:ENSSSCG00000001795,gene,SH3GL3,4
8538,ENSEMBL:ENSCAFG00000000487,gene,DLA88,4
8539,FlyBase:FBgn0028852,gene,CG15262,4
8540,ENSEMBL:ENSGALG00000000317,gene,NEFM,4
8541,ZFIN:ZDB-GENE-060825-152,gene,mhc1uka,4
8542,ZP:0000659,phenotype,"skeletal muscle tissue development disrupted, abnormal",8
8543,MONDO:0000129,phenotype,glutaric aciduria,8
8544,MP:0009317,phenotype,increased follicular lymphoma incidence,8
8545,ENSEMBL:ENSPTRG00000015524,gene,ENSEMBL:ENSPTRG00000015524,4
8546,ZP:0000654,phenotype,"retina decreased size, abnormal",8
8547,ENSEMBL:ENSMMUG00000005255,gene,ENSEMBL:ENSMMUG00000005255,4
8548,ENSEMBL:ENSECAG00000014401,gene,ENSEMBL:ENSECAG00000014401,4
8549,ENSEMBL:ENSECAG00000023721,gene,ENSEMBL:ENSECAG00000023721,4
8550,HP:0007495,phenotype,Prematurely aged appearance,8
8551,WBPhenotype:0001224,phenotype,axon outgrowth variant,8
8552,WBPhenotype:0001668,phenotype,oocyte accumulation,8
8553,MP:0008916,phenotype,abnormal astrocyte physiology,8
8554,ENSEMBL:ENSOANG00000005845,gene,ENSEMBL:ENSOANG00000005845,4
8555,ENSEMBL:ENSECAG00000015999,gene,ENSEMBL:ENSECAG00000015999,4
8556,MP:0000601,phenotype,small liver,8
8557,ZP:0011824,phenotype,"secondary lysosome EVL increased amount, abnormal",8
8558,ENSEMBL:ENSFCAG00000002998,gene,ENSEMBL:ENSFCAG00000002998,4
8559,ENSEMBL:ENSACAG00000004802,gene,ENSEMBL:ENSACAG00000004802,4
8560,ENSEMBL:ENSACAG00000016368,gene,ENSEMBL:ENSACAG00000016368,4
8561,HP:0003199,phenotype,Decreased muscle mass,8
8562,ENSEMBL:ENSACAG00000008874,gene,ENSEMBL:ENSACAG00000008874,4
8563,WBPhenotype:0000758,phenotype,L4 adult molt defect,8
8564,ZP:0006351,phenotype,"chondrocyte increased accumulation vacuole cytoplasm chondrocyte, abnormal",8
8565,ZP:0004346,phenotype,"photoreceptor inner segment eye photoreceptor cell malformed, abnormal",8
8566,ENSEMBL:ENSPTRG00000007988,gene,ENSEMBL:ENSPTRG00000007988,4
8567,HP:0003073,phenotype,Hypoalbuminemia,8
8568,MGI:107931,gene,Sqstm1,4
8569,ENSEMBL:ENSMMUG00000016048,gene,ENSEMBL:ENSMMUG00000016048,4
8570,ENSEMBL:ENSGALG00000052371,gene,LOC107050833,4
8571,ZP:0001710,phenotype,"photoreceptor outer segment layer absent, abnormal",8
8572,ENSEMBL:ENSACAG00000028656,gene,ENSEMBL:ENSACAG00000028656,4
8573,MP:0001082,phenotype,abnormal geniculate ganglion morphology,8
8574,RGD:3624,gene,Atxn1,4
8575,FlyBase:FBgn0265778,gene,PDZ-GEF,4
8576,RGD:621036,gene,Tkt,4
8577,ENSEMBL:ENSSSCG00000001884,gene,COMMD4,4
8578,ENSEMBL:ENSFCAG00000024999,gene,ENSEMBL:ENSFCAG00000024999,4
8579,ZFIN:ZDB-GENE-130206-5,gene,mhc1zka,4
8580,ENSEMBL:ENSFCAG00000027704,gene,ENSEMBL:ENSFCAG00000027704,4
8581,ZFIN:ZDB-GENE-061110-40,gene,zgc:152816,4
8582,ENSEMBL:ENSFCAG00000022134,gene,ENSEMBL:ENSFCAG00000022134,4
8583,WBPhenotype:0000274,phenotype,dead eggs laid,8
8584,ENSEMBL:ENSOANG00000009915,gene,ENSEMBL:ENSOANG00000009915,4
8585,MP:0012029,phenotype,abnormal electroretinogram waveform feature,8
8586,ZP:0001589,phenotype,"embryo development disrupted, abnormal",8
8587,ENSEMBL:ENSACAG00000005871,gene,ENSEMBL:ENSACAG00000005871,4
8588,PomBase:SPBC582.09,gene,pex11,4
8589,ENSEMBL:ENSOANG00000048650,gene,ENSEMBL:ENSOANG00000048650,4
8590,dictyBase:DDB_G0289667,gene,gefD,4
8591,ZP:0007333,phenotype,"neuromast hair cell absent, abnormal",8
8592,ZP:0001753,phenotype,"nuclear migration disrupted, abnormal",8
8593,ENSEMBL:ENSOANG00000002684,gene,ENSEMBL:ENSOANG00000002684,4
8594,HP:0001336,phenotype,Myoclonus,8
8595,HP:0000122,phenotype,Unilateral renal agenesis,8
8596,WBPhenotype:0001761,phenotype,axon midline crossing variant,8
8597,MP:0001981,phenotype,increased chemically-elicited antinociception,8
8598,ENSEMBL:ENSCAFG00000016859,gene,ENSEMBL:ENSCAFG00000016859,4
8599,ENSEMBL:ENSECAG00000011497,gene,ENSEMBL:ENSECAG00000011497,4
8600,5252,drug,neratinib,3
8601,ENSEMBL:ENSPTRG00000017675,gene,ENSEMBL:ENSPTRG00000017675,4
8602,ZP:0002507,phenotype,"opsin transport disrupted, abnormal",8
8603,EnsemblGenome:AT1G80780,gene,EnsemblGenome:AT1G80780,4
8604,ZP:0003733,phenotype,"peripheral neuron branchiness, abnormal",8
8605,dictyBase:DDB_G0272348,gene,DDB_G0272348,4
8606,ENSEMBL:ENSGALG00000011705,gene,ENSEMBL:ENSGALG00000011705,4
8607,ENSEMBL:ENSMODG00000015570,gene,ENSEMBL:ENSMODG00000015570,4
8608,HGNC:1029,gene,BDKRB1,4
8609,ENSEMBL:ENSFCAG00000027807,gene,ENSEMBL:ENSFCAG00000027807,4
8610,MP:0013734,phenotype,squamous metaplasia of preputial gland,8
8611,ZP:0003481,phenotype,"whole organism lacks parts or has fewer parts of type pharyngeal arch, abnormal",8
8612,WBPhenotype:0002312,phenotype,turning frequency variant,8
8613,RGD:1308097,gene,Actn2,4
8614,ZP:0008454,phenotype,"swimming behavior decreased occurrence, abnormal",8
8615,MGI:1100537,gene,Mid1,4
8616,HGNC:17955,gene,LAMTOR5,4
8617,MP:0006237,phenotype,abnormal choroid vasculature morphology,8
8618,MP:0004205,phenotype,absent hyoid bone,8
8619,dictyBase:DDB_G0275933,gene,DDB_G0275933,4
8620,ENSEMBL:ENSMMUG00000016741,gene,ENSEMBL:ENSMMUG00000016741,4
8621,Coriell:GM04828,biological artifact,NIGMS-GM04828,0
8622,dbSNP:rs149109767,variant,rs149109767-AGAG,10
8623,ZFIN:ZDB-GENE-040801-149,gene,atg5,4
8624,RGD:621595,gene,Vcp,4
8625,WBPhenotype:0000420,phenotype,levamisole hypersensitive,8
8626,ENSEMBL:ENSPTRG00000008085,gene,ENSEMBL:ENSPTRG00000008085,4
8627,ENSEMBL:ENSPTRG00000043450,gene,ENSEMBL:ENSPTRG00000043450,4
8628,ZP:0137231,phenotype,"neuromuscular junction of skeletal muscle fiber CaP motoneuron increased width, abnormal",8
8629,ENSEMBL:ENSSSCG00000009904,gene,ENSEMBL:ENSSSCG00000009904,4
8630,ENSEMBL:ENSFCAG00000008220,gene,ENSEMBL:ENSFCAG00000008220,4
8631,MP:0008735,phenotype,increased susceptibility to endotoxin shock,8
8632,MP:0014062,phenotype,nervous system inclusion bodies,8
8633,ZFIN:ZDB-GENE-040614-2,gene,ift20,4
8634,MP:0003243,phenotype,abnormal dopaminergic neuron morphology,8
8635,HP:0001713,phenotype,Abnormal cardiac ventricle morphology,8
8636,MGI:3040680,gene,BC048507,4
8637,ENSEMBL:ENSOANG00000010076,gene,ENSEMBL:ENSOANG00000010076,4
8638,PomBase:SPAC31A2.04c,gene,pre1,4
8639,ENSEMBL:ENSMODG00000006193,gene,ENSEMBL:ENSMODG00000006193,4
8640,MP:0005032,phenotype,abnormal ectoplacental cone morphology,8
8641,SGD:S000003455,gene,HSV2,4
8642,ENSEMBL:ENSSSCG00000028978,gene,CAD,4
8643,MP:0001499,phenotype,abnormal kindling response,8
8644,HP:0000582,phenotype,Upslanted palpebral fissure,8
8645,RGD:1564760,gene,Hmg20a,4
8646,MONARCH:APO_0000254APO_0000002,phenotype,cell cycle progression in G2 phase:abnormal,8
8647,ENSEMBL:ENSOANG00000014057,gene,ENSEMBL:ENSOANG00000014057,4
8648,WormBase:WBGene00000407,gene,cdk-5,4
8649,Xenbase:XB-GENE-1005572,gene,psmd13,4
8650,Xenbase:XB-GENE-1012933,gene,atp2a2,4
8651,ENSEMBL:ENSMODG00000001646,gene,ENSEMBL:ENSMODG00000001646,4
8652,MP:0008706,phenotype,decreased interleukin-6 secretion,8
8653,MONARCH:APO_0000098APO_0000003,phenotype,utilization of carbon source:decreased,8
8654,EFO:0006527,phenotype,smoking status measurement,8
8655,MP:0011939,phenotype,increased food intake,8
8656,ZP:0018635,phenotype,"post-vent region increased occurrence cell death, abnormal",8
8657,FBcv:0002006,phenotype,lethal - all die during first instar larval stage,8
8658,FlyBase:FBgn0031331,gene,CG5440,4
8659,ENSEMBL:ENSMMUG00000009151,gene,ENSEMBL:ENSMMUG00000009151,4
8660,MP:0003083,phenotype,abnormal tibialis anterior morphology,8
8661,MGI:5298846,genotype,Htt<tm1Hay>/Htt<+>; Tg(YAC72)2511Hay [involves: FVB/N],6
8662,MP:0000608,phenotype,dissociated hepatocytes,8
8663,ENSEMBL:ENSSSCG00000005904,gene,ENSEMBL:ENSSSCG00000005904,4
8664,PomBase:SPCC18.06c,gene,caf1,4
8665,WormBase:WBGene00006528,gene,tba-1,4
8666,dictyBase:DDB_G0280435,gene,dynA,4
8667,ENSEMBL:ENSPTRG00000014682,gene,ENSEMBL:ENSPTRG00000014682,4
8668,ENSEMBL:ENSMODG00000011614,gene,ENSEMBL:ENSMODG00000011614,4
8669,MP:0012193,phenotype,increased keratinocyte migration,8
8670,MP:0003417,phenotype,premature endochondral bone ossification,8
8671,ZFIN:ZDB-GENE-060503-207,gene,kat2b,4
8672,SGD:S000002716,gene,SRB7,4
8673,HP:0001385,phenotype,Hip dysplasia,8
8674,ZFIN:ZDB-GENE-021030-4,gene,cad,4
8675,ENSEMBL:ENSOANG00000011115,gene,ENSEMBL:ENSOANG00000011115,4
8676,PomBase:SPBC14C8.12,gene,rpb8,4
8677,ENSEMBL:ENSFCAG00000001112,gene,ENSEMBL:ENSFCAG00000001112,4
8678,ENSEMBL:ENSMMUG00000001844,gene,ENSEMBL:ENSMMUG00000001844,4
8679,SGD:S000001564,gene,TEF4,4
8680,ZFIN:ZDB-GENE-040801-90,gene,dnajb1a,4
